datetime,user_id,order_amount,period,strata,group
2025-07-21 11:31:07,user_5945,5614.24,experiment,3%,control
2025-07-21 11:31:28,user_3695,3101.55,experiment,5%,test
2025-07-21 11:31:36,user_88,2149.47,experiment,3%,control
2025-07-21 11:31:55,user_4869,6529.92,experiment,7%,control
2025-07-21 11:34:11,user_1395,3755.98,experiment,7%,control
2025-07-21 11:39:09,user_1396,2265.4,experiment,7%,control
2025-07-21 11:39:38,user_5937,4202.88,experiment,7%,control
2025-07-21 11:41:33,user_1049,5203.75,experiment,3%,test
2025-07-21 11:41:35,user_3973,7513.6,experiment,7%,control
2025-07-21 11:42:19,user_4653,2165.39,experiment,7%,test
2025-07-21 11:43:26,user_5013,4150.53,experiment,7%,test
2025-07-21 11:46:30,user_5532,1674.95,experiment,7%,test
2025-07-21 11:49:20,user_1714,4390.26,experiment,5%,test
2025-07-21 11:50:05,user_837,1707.06,experiment,5%,control
2025-07-21 11:55:53,user_5082,1308.26,experiment,7%,control
2025-07-21 11:58:52,user_1281,5695.73,experiment,5%,test
2025-07-21 12:03:07,user_4707,4632.33,experiment,3%,test
2025-07-21 12:05:23,user_1179,1932.61,experiment,7%,test
2025-07-21 12:05:55,user_3473,2994.02,experiment,7%,control
2025-07-21 12:05:57,user_5752,5491.36,experiment,7%,control
2025-07-21 12:09:00,user_226,2648.25,experiment,7%,control
2025-07-21 12:10:36,user_2431,1480.91,experiment,7%,control
2025-07-21 12:12:28,user_3219,1842.76,experiment,7%,test
2025-07-21 12:13:11,user_3429,4884.19,experiment,0%,test
2025-07-21 12:13:28,user_1328,2507.37,experiment,3%,control
2025-07-21 12:14:10,user_4674,3453.23,experiment,7%,test
2025-07-21 12:18:15,user_4791,7207.94,experiment,7%,test
2025-07-21 12:18:31,user_1046,2492.08,experiment,0%,test
2025-07-21 12:19:40,user_61,3201.98,experiment,7%,test
2025-07-21 12:23:21,user_3806,7329.06,experiment,7%,test
2025-07-21 12:26:04,user_2386,3753.45,experiment,7%,control
2025-07-21 12:26:13,user_1217,4776.23,experiment,0%,test
2025-07-21 12:27:13,user_4715,2151.85,experiment,7%,test
2025-07-21 12:35:36,user_4282,3228.41,experiment,5%,test
2025-07-21 12:35:39,user_4358,5166.36,experiment,5%,control
2025-07-21 12:37:35,user_2072,4920.32,experiment,3%,test
2025-07-21 12:38:14,user_3500,7655.6,experiment,7%,test
2025-07-21 12:41:35,user_3866,6067.08,experiment,3%,control
2025-07-21 12:45:25,user_527,3440.01,experiment,3%,control
2025-07-21 12:49:00,user_2670,3105.63,experiment,5%,test
2025-07-21 12:49:42,user_5191,2811.86,experiment,7%,test
2025-07-21 12:50:21,user_3172,4532.8,experiment,7%,test
2025-07-21 12:51:46,user_1924,4162.7,experiment,3%,control
2025-07-21 12:52:07,user_310,11512.62,experiment,7%,test
2025-07-21 12:52:51,user_2535,4151.15,experiment,7%,control
2025-07-21 13:02:48,user_2778,5002.44,experiment,5%,control
2025-07-21 13:03:18,user_112,5845.15,experiment,7%,test
2025-07-21 13:03:43,user_2024,1296.18,experiment,3%,test
2025-07-21 13:04:13,user_2751,2307.33,experiment,7%,control
2025-07-21 13:04:49,user_781,1603.44,experiment,3%,test
2025-07-21 13:05:26,user_3251,2919.63,experiment,3%,control
2025-07-21 13:05:48,user_2621,5239.14,experiment,7%,control
2025-07-21 13:08:45,user_4164,2044.61,experiment,5%,test
2025-07-21 13:11:06,user_4757,2725.22,experiment,7%,test
2025-07-21 13:13:20,user_4053,3537.96,experiment,7%,control
2025-07-21 13:14:30,user_5950,6589.65,experiment,3%,control
2025-07-21 13:15:06,user_2565,3170.13,experiment,7%,test
2025-07-21 13:16:56,user_5044,1443.59,experiment,7%,test
2025-07-21 13:19:11,user_944,1479.51,experiment,3%,control
2025-07-21 13:27:16,user_3933,1887.84,experiment,7%,test
2025-07-21 13:27:18,user_5142,4570.77,experiment,7%,control
2025-07-21 13:27:41,user_427,2471.44,experiment,3%,control
2025-07-21 13:30:24,user_305,2114.38,experiment,3%,test
2025-07-21 13:31:38,user_127,2459.72,experiment,5%,test
2025-07-21 13:33:36,user_5913,2487.78,experiment,5%,test
2025-07-21 13:36:03,user_1134,7898.75,experiment,7%,test
2025-07-21 13:37:42,user_5217,2638.0,experiment,7%,test
2025-07-21 13:43:03,user_5081,2122.64,experiment,5%,test
2025-07-21 13:43:46,user_4049,2729.55,experiment,3%,test
2025-07-21 13:44:13,user_4532,1573.97,experiment,3%,control
2025-07-21 13:44:43,user_5506,2132.05,experiment,7%,test
2025-07-21 13:45:23,user_4003,1147.55,experiment,0%,control
2025-07-21 13:48:06,user_5425,2742.64,experiment,7%,test
2025-07-21 13:50:38,user_1673,4490.11,experiment,3%,control
2025-07-21 13:54:55,user_3518,1793.42,experiment,7%,test
2025-07-21 13:55:43,user_150,5749.84,experiment,5%,control
2025-07-21 13:57:07,user_4072,5097.4,experiment,5%,test
2025-07-21 14:00:01,user_2499,2801.36,experiment,3%,control
2025-07-21 14:00:36,user_1755,1524.22,experiment,3%,control
2025-07-21 14:02:29,user_5568,3834.09,experiment,3%,control
2025-07-21 14:02:53,user_5912,10789.66,experiment,3%,control
2025-07-21 14:06:03,user_724,1619.1,experiment,7%,test
2025-07-21 14:10:45,user_4532,10377.48,experiment,3%,control
2025-07-21 14:11:07,user_105,2536.0,experiment,7%,test
2025-07-21 14:12:19,user_1114,2359.53,experiment,0%,test
2025-07-21 14:14:14,user_5503,3603.21,experiment,3%,test
2025-07-21 14:14:52,user_4444,3785.88,experiment,5%,control
2025-07-21 14:15:21,user_3459,3287.45,experiment,7%,test
2025-07-21 14:15:32,user_1237,737.44,experiment,7%,test
2025-07-21 14:18:23,user_5984,581.3,experiment,7%,control
2025-07-21 14:19:57,user_1343,8028.82,experiment,3%,test
2025-07-21 14:23:24,user_4421,3334.28,experiment,3%,control
2025-07-21 14:25:01,user_1644,1853.38,experiment,5%,test
2025-07-21 14:25:23,user_1580,5421.67,experiment,5%,control
2025-07-21 14:25:56,user_3318,6168.56,experiment,7%,control
2025-07-21 14:27:27,user_1595,1897.72,experiment,5%,control
2025-07-21 14:27:28,user_4760,2211.61,experiment,5%,test
2025-07-21 14:32:01,user_5008,2680.81,experiment,3%,test
2025-07-21 14:34:22,user_905,7593.13,experiment,0%,test
2025-07-21 14:36:57,user_4457,2502.94,experiment,7%,control
2025-07-21 14:37:36,user_1864,5435.52,experiment,7%,control
2025-07-21 14:38:44,user_2868,1998.26,experiment,7%,test
2025-07-21 14:39:17,user_1978,982.72,experiment,7%,control
2025-07-21 14:40:12,user_1748,5591.13,experiment,3%,control
2025-07-21 14:40:36,user_4218,1098.85,experiment,7%,control
2025-07-21 14:42:14,user_4205,2931.9,experiment,3%,control
2025-07-21 14:42:20,user_286,5313.93,experiment,0%,control
2025-07-21 14:42:34,user_5213,5028.87,experiment,7%,test
2025-07-21 14:42:45,user_1397,2542.21,experiment,7%,control
2025-07-21 14:43:24,user_963,2999.03,experiment,7%,test
2025-07-21 14:44:47,user_205,1870.1,experiment,7%,test
2025-07-21 14:45:06,user_1241,1952.98,experiment,0%,test
2025-07-21 14:46:02,user_4943,1282.92,experiment,5%,test
2025-07-21 14:46:03,user_1679,4278.8,experiment,7%,test
2025-07-21 14:47:58,user_5130,1607.53,experiment,7%,test
2025-07-21 14:51:48,user_1153,1416.2,experiment,0%,test
2025-07-21 14:52:13,user_1435,4026.21,experiment,7%,test
2025-07-21 14:55:07,user_2772,978.74,experiment,5%,control
2025-07-21 14:56:30,user_602,5562.92,experiment,5%,test
2025-07-21 15:00:43,user_3627,5905.11,experiment,7%,control
2025-07-21 15:01:38,user_2365,2778.69,experiment,5%,test
2025-07-21 15:04:13,user_5371,3803.67,experiment,5%,control
2025-07-21 15:09:11,user_3978,771.16,experiment,7%,test
2025-07-21 15:10:58,user_5459,1097.14,experiment,7%,test
2025-07-21 15:12:27,user_823,2557.27,experiment,3%,test
2025-07-21 15:12:40,user_3490,3990.13,experiment,5%,control
2025-07-21 15:13:36,user_1751,2421.25,experiment,7%,test
2025-07-21 15:14:58,user_3960,1422.01,experiment,7%,control
2025-07-21 15:16:28,user_2520,3565.56,experiment,0%,test
2025-07-21 15:19:24,user_4569,2065.87,experiment,3%,control
2025-07-21 15:23:19,user_5969,3053.67,experiment,7%,control
2025-07-21 15:23:57,user_664,1133.69,experiment,5%,test
2025-07-21 15:23:58,user_1663,3017.31,experiment,7%,test
2025-07-21 15:24:13,user_1836,2845.14,experiment,7%,test
2025-07-21 15:26:58,user_2055,3256.07,experiment,7%,test
2025-07-21 15:28:22,user_1474,3040.11,experiment,7%,test
2025-07-21 15:28:50,user_298,2587.2,experiment,3%,control
2025-07-21 15:28:55,user_1647,2332.31,experiment,7%,test
2025-07-21 15:29:46,user_1296,5781.7,experiment,7%,test
2025-07-21 15:32:07,user_2618,2497.98,experiment,7%,control
2025-07-21 15:33:39,user_5314,1288.27,experiment,7%,control
2025-07-21 15:33:58,user_3324,3199.59,experiment,7%,control
2025-07-21 15:34:32,user_1349,5522.64,experiment,0%,control
2025-07-21 15:35:20,user_797,3879.7,experiment,7%,test
2025-07-21 15:37:12,user_2369,4628.99,experiment,3%,control
2025-07-21 15:37:18,user_2916,6600.11,experiment,7%,control
2025-07-21 15:38:52,user_3254,2759.82,experiment,0%,test
2025-07-21 15:40:46,user_3573,1652.12,experiment,7%,control
2025-07-21 15:47:02,user_1543,1003.68,experiment,7%,test
2025-07-21 15:47:54,user_2500,3223.7,experiment,3%,control
2025-07-21 15:50:18,user_2834,5379.46,experiment,7%,test
2025-07-21 15:54:02,user_5585,4561.92,experiment,3%,control
2025-07-21 15:59:30,user_996,2800.39,experiment,3%,test
2025-07-21 16:03:08,user_3251,2277.4,experiment,3%,control
2025-07-21 16:04:35,user_3337,2262.44,experiment,5%,control
2025-07-21 16:09:08,user_3935,3189.55,experiment,5%,control
2025-07-21 16:09:24,user_5613,3460.11,experiment,7%,control
2025-07-21 16:11:58,user_1424,4920.17,experiment,5%,control
2025-07-21 16:13:14,user_4805,2847.51,experiment,7%,test
2025-07-21 16:13:46,user_2004,1717.37,experiment,7%,test
2025-07-21 16:15:35,user_5070,3323.22,experiment,0%,test
2025-07-21 16:21:38,user_1920,2466.32,experiment,3%,test
2025-07-21 16:24:30,user_2194,3940.14,experiment,7%,test
2025-07-21 16:24:49,user_4704,1365.74,experiment,7%,test
2025-07-21 16:29:26,user_5830,2752.18,experiment,0%,test
2025-07-21 16:30:06,user_3299,4374.45,experiment,7%,test
2025-07-21 16:31:05,user_2747,3446.44,experiment,7%,test
2025-07-21 16:31:44,user_4248,2058.5,experiment,3%,test
2025-07-21 16:31:46,user_3787,1739.19,experiment,7%,test
2025-07-21 16:32:20,user_5722,4586.98,experiment,0%,control
2025-07-21 16:32:44,user_4981,4580.96,experiment,7%,control
2025-07-21 16:32:57,user_3213,1555.84,experiment,7%,control
2025-07-21 16:33:27,user_3609,2739.99,experiment,7%,control
2025-07-21 16:33:32,user_5991,3231.67,experiment,3%,test
2025-07-21 16:35:01,user_3109,,experiment,5%,test
2025-07-21 16:44:15,user_5404,2641.81,experiment,3%,control
2025-07-21 16:44:47,user_5091,2314.07,experiment,7%,control
2025-07-21 16:45:07,user_179,4647.22,experiment,7%,control
2025-07-21 16:46:07,user_4747,2007.86,experiment,7%,test
2025-07-21 16:48:03,user_122,2835.71,experiment,3%,test
2025-07-21 16:48:22,user_5691,4019.76,experiment,5%,test
2025-07-21 16:48:34,user_5191,3893.61,experiment,7%,test
2025-07-21 16:52:04,user_3972,2369.22,experiment,7%,test
2025-07-21 16:52:58,user_3115,1156.04,experiment,7%,control
2025-07-21 16:53:04,user_214,3657.02,experiment,7%,test
2025-07-21 16:53:44,user_4906,1579.81,experiment,7%,test
2025-07-21 16:57:11,user_4800,3672.45,experiment,7%,test
2025-07-21 16:59:28,user_3122,2889.56,experiment,0%,test
2025-07-21 17:00:40,user_1669,2561.04,experiment,7%,test
2025-07-21 17:01:37,user_1249,2317.7,experiment,3%,control
2025-07-21 17:01:49,user_3906,2699.42,experiment,5%,test
2025-07-21 17:02:26,user_156,7082.35,experiment,5%,control
2025-07-21 17:04:59,user_5144,3041.29,experiment,3%,test
2025-07-21 17:06:18,user_5507,1411.84,experiment,5%,control
2025-07-21 17:06:40,user_2892,3422.02,experiment,7%,control
2025-07-21 17:07:30,user_3919,2091.91,experiment,7%,test
2025-07-21 17:08:07,user_4633,4588.45,experiment,7%,test
2025-07-21 17:08:30,user_496,3990.09,experiment,0%,control
2025-07-21 17:10:00,user_4331,5105.77,experiment,7%,control
2025-07-21 17:11:36,user_1043,1212.84,experiment,5%,control
2025-07-21 17:12:31,user_2628,4894.11,experiment,7%,control
2025-07-21 17:13:08,user_1558,2026.4,experiment,0%,control
2025-07-21 17:16:20,user_4075,2655.84,experiment,3%,control
2025-07-21 17:17:10,user_4687,5786.73,experiment,7%,test
2025-07-21 17:18:29,user_1823,3623.53,experiment,7%,control
2025-07-21 17:22:24,user_3636,3946.85,experiment,3%,control
2025-07-21 17:22:53,user_4233,1426.46,experiment,7%,control
2025-07-21 17:25:04,user_236,3067.68,experiment,7%,control
2025-07-21 17:25:14,user_331,3843.87,experiment,7%,test
2025-07-21 17:27:47,user_1155,3236.31,experiment,7%,control
2025-07-21 17:31:56,user_4168,4442.56,experiment,3%,test
2025-07-21 17:32:03,user_2338,2811.15,experiment,7%,control
2025-07-21 17:33:06,user_5172,1861.23,experiment,0%,control
2025-07-21 17:35:33,user_5007,1716.29,experiment,7%,control
2025-07-21 17:41:28,user_5041,2292.66,experiment,0%,test
2025-07-21 17:42:42,user_5819,1773.99,experiment,3%,control
2025-07-21 17:43:05,user_5692,2135.9,experiment,0%,test
2025-07-21 17:43:45,user_2990,2392.87,experiment,7%,control
2025-07-21 17:44:46,user_5975,3952.54,experiment,3%,control
2025-07-21 17:46:17,user_3479,2123.45,experiment,5%,test
2025-07-21 17:49:47,user_2492,1761.4,experiment,7%,control
2025-07-21 17:50:12,user_5373,3368.86,experiment,7%,test
2025-07-21 17:52:56,user_1336,3740.55,experiment,3%,test
2025-07-21 17:52:59,user_1530,1554.94,experiment,0%,test
2025-07-21 17:53:20,user_3213,7873.22,experiment,7%,control
2025-07-21 17:53:37,user_1402,6190.26,experiment,7%,test
2025-07-21 17:54:03,user_9,3471.05,experiment,3%,control
2025-07-21 17:59:04,user_1705,2863.84,experiment,7%,control
2025-07-21 17:59:22,user_1718,2958.74,experiment,5%,test
2025-07-21 18:00:06,user_4222,2552.0,experiment,5%,test
2025-07-21 18:00:51,user_1381,1662.71,experiment,7%,control
2025-07-21 18:01:54,user_2795,2320.17,experiment,7%,control
2025-07-21 18:02:10,user_1517,2164.93,experiment,0%,control
2025-07-21 18:03:07,user_1903,2161.61,experiment,5%,test
2025-07-21 18:03:38,user_2715,1157.49,experiment,7%,test
2025-07-21 18:04:53,user_1442,2956.77,experiment,5%,control
2025-07-21 18:08:33,user_5395,3738.13,experiment,7%,test
2025-07-21 18:10:45,user_5096,2570.83,experiment,7%,control
2025-07-21 18:11:17,user_4012,3956.6,experiment,7%,test
2025-07-21 18:11:27,user_3283,4888.88,experiment,7%,control
2025-07-21 18:13:06,user_5538,3504.04,experiment,3%,test
2025-07-21 18:13:36,user_1309,5032.99,experiment,7%,test
2025-07-21 18:13:46,user_5085,3260.85,experiment,7%,control
2025-07-21 18:15:31,user_1741,2118.54,experiment,7%,control
2025-07-21 18:17:42,user_5811,2127.72,experiment,7%,control
2025-07-21 18:21:56,user_2211,3080.43,experiment,3%,control
2025-07-21 18:22:39,user_43,1045.75,experiment,7%,test
2025-07-21 18:22:43,user_2675,7427.39,experiment,7%,test
2025-07-21 18:25:21,user_4554,1096.24,experiment,5%,test
2025-07-21 18:25:41,user_1441,3895.8,experiment,7%,test
2025-07-21 18:26:03,user_2619,3233.61,experiment,3%,control
2025-07-21 18:26:03,user_3663,9540.76,experiment,5%,control
2025-07-21 18:27:22,user_3746,2191.33,experiment,7%,test
2025-07-21 18:29:06,user_3024,3910.01,experiment,7%,control
2025-07-21 18:34:06,user_3801,2306.67,experiment,3%,control
2025-07-21 18:34:54,user_3256,4388.26,experiment,0%,control
2025-07-21 18:35:39,user_5932,3848.15,experiment,3%,test
2025-07-21 18:37:03,user_133,4483.27,experiment,7%,control
2025-07-21 18:37:14,user_1693,4477.35,experiment,5%,test
2025-07-21 18:40:09,user_33,1309.04,experiment,0%,control
2025-07-21 18:40:57,user_3825,4001.74,experiment,5%,control
2025-07-21 18:43:04,user_5734,2851.07,experiment,7%,test
2025-07-21 18:43:18,user_3171,4411.29,experiment,3%,control
2025-07-21 18:44:36,user_5650,6313.18,experiment,7%,control
2025-07-21 18:45:28,user_1230,2163.2,experiment,7%,test
2025-07-21 18:46:59,user_1336,2964.02,experiment,3%,test
2025-07-21 18:47:50,user_661,3549.91,experiment,7%,test
2025-07-21 18:48:42,user_3515,1062.58,experiment,7%,test
2025-07-21 18:51:04,user_2285,3106.3,experiment,7%,test
2025-07-21 18:52:12,user_3903,3441.66,experiment,7%,test
2025-07-21 18:56:44,user_5071,6199.6,experiment,7%,test
2025-07-21 18:58:20,user_3378,3331.16,experiment,3%,test
2025-07-21 18:59:35,user_1749,1246.99,experiment,7%,control
2025-07-21 18:59:50,user_1343,1987.29,experiment,3%,test
2025-07-21 18:59:52,user_2521,945.94,experiment,7%,test
2025-07-21 19:00:55,user_5797,3557.78,experiment,0%,test
2025-07-21 19:01:00,user_4592,5461.48,experiment,7%,test
2025-07-21 19:01:22,user_4856,2586.92,experiment,5%,test
2025-07-21 19:02:06,user_1071,1084.5,experiment,0%,control
2025-07-21 19:02:55,user_2,1806.39,experiment,3%,control
2025-07-21 19:06:04,user_837,3791.95,experiment,5%,control
2025-07-21 19:15:45,user_3071,2928.59,experiment,5%,test
2025-07-21 19:17:18,user_3311,1064.31,experiment,7%,test
2025-07-21 19:18:36,user_3876,2782.31,experiment,0%,test
2025-07-21 19:19:22,user_1223,2650.38,experiment,3%,control
2025-07-21 19:20:12,user_3016,3375.05,experiment,7%,control
2025-07-21 19:21:42,user_927,4931.08,experiment,7%,test
2025-07-21 19:22:05,user_4039,2102.38,experiment,7%,control
2025-07-21 19:24:56,user_5287,1694.4,experiment,5%,control
2025-07-21 19:25:25,user_2391,4257.83,experiment,5%,test
2025-07-21 19:25:29,user_3244,7371.29,experiment,3%,control
2025-07-21 19:26:15,user_2385,2459.42,experiment,5%,test
2025-07-21 19:26:39,user_5016,3785.83,experiment,5%,control
2025-07-21 19:27:33,user_5178,2603.33,experiment,7%,control
2025-07-21 19:27:43,user_2848,2647.66,experiment,5%,control
2025-07-21 19:28:21,user_2583,4235.74,experiment,7%,control
2025-07-21 19:29:15,user_1442,7326.94,experiment,5%,control
2025-07-21 19:33:28,user_781,4352.92,experiment,3%,test
2025-07-21 19:33:43,user_4801,2834.09,experiment,7%,control
2025-07-21 19:36:02,user_5671,1758.0,experiment,7%,control
2025-07-21 19:36:57,user_5,2179.72,experiment,7%,control
2025-07-21 19:37:37,user_835,2709.09,experiment,7%,control
2025-07-21 19:39:57,user_1454,2636.23,experiment,7%,test
2025-07-21 19:40:20,user_3033,2651.57,experiment,7%,control
2025-07-21 19:53:45,user_3709,3451.77,experiment,3%,test
2025-07-21 19:55:05,user_4243,2363.88,experiment,7%,control
2025-07-21 19:57:32,user_4537,1561.63,experiment,7%,control
2025-07-21 20:00:46,user_2374,1869.15,experiment,7%,test
2025-07-21 20:04:46,user_108,10840.48,experiment,7%,control
2025-07-21 20:06:02,user_3535,1243.48,experiment,5%,test
2025-07-21 20:08:04,user_494,1201.3,experiment,7%,control
2025-07-21 20:10:15,user_5959,2130.51,experiment,3%,test
2025-07-21 20:11:29,user_3997,2016.86,experiment,7%,test
2025-07-21 20:11:48,user_2382,1933.66,experiment,7%,test
2025-07-21 20:12:33,user_1019,2775.92,experiment,0%,test
2025-07-21 20:12:45,user_389,6398.45,experiment,3%,test
2025-07-21 20:13:48,user_2205,4053.19,experiment,5%,control
2025-07-21 20:15:59,user_5269,3299.47,experiment,3%,control
2025-07-21 20:18:54,user_3251,1524.36,experiment,3%,control
2025-07-21 20:20:06,user_2095,2457.89,experiment,7%,control
2025-07-21 20:23:18,user_5861,1497.89,experiment,3%,test
2025-07-21 20:27:09,user_959,3808.43,experiment,5%,test
2025-07-21 20:28:00,user_1583,627.95,experiment,7%,test
2025-07-21 20:28:25,user_136,3666.5,experiment,7%,control
2025-07-21 20:35:26,user_3868,4794.25,experiment,7%,control
2025-07-21 20:35:29,user_1401,3434.07,experiment,7%,test
2025-07-21 20:40:27,user_5161,5108.47,experiment,3%,test
2025-07-21 20:40:39,user_3107,4148.27,experiment,3%,control
2025-07-21 20:42:33,user_630,4754.07,experiment,7%,test
2025-07-21 20:46:03,user_4580,1871.78,experiment,3%,test
2025-07-21 20:49:23,user_4156,3500.12,experiment,0%,test
2025-07-21 20:55:02,user_2234,4035.44,experiment,7%,test
2025-07-21 20:55:35,user_4627,2705.64,experiment,7%,control
2025-07-21 20:56:03,user_2479,3517.46,experiment,3%,control
2025-07-21 20:59:04,user_633,1541.89,experiment,7%,control
